PlayerID,FirstName,LastName,TeamAbbrev,GameID,GameDate,Goals,Assists,Points,PlusMinus,PowerPlayGoals,PowerPlayPoints,GameWinningGoals,Shots,Shifts,PIM,TOI,OpponentAbbrev,HomeRoadFlag
8479420,Tage,Thompson,BUF,2024020095,2024-10-22,1,1,2,1,0,0,1,3,21,0,16:48,DAL,H
8479420,Tage,Thompson,BUF,2024020085,2024-10-19,1,1,2,2,0,0,0,2,21,0,19:18,CHI,R
8479420,Tage,Thompson,BUF,2024020067,2024-10-17,0,1,1,0,0,0,0,2,24,0,20:42,CBJ,R
8479420,Tage,Thompson,BUF,2024020057,2024-10-16,1,0,1,2,0,0,0,3,24,2,18:34,PIT,R
8479420,Tage,Thompson,BUF,2024020025,2024-10-12,1,0,1,1,0,0,0,3,28,0,20:56,FLA,H
8479420,Tage,Thompson,BUF,2024020012,2024-10-10,0,0,0,-2,0,0,0,5,22,0,19:07,LAK,H
8479420,Tage,Thompson,BUF,2024020002,2024-10-05,1,0,1,1,0,0,0,3,29,2,19:06,NJD,R
8479420,Tage,Thompson,BUF,2024020001,2024-10-04,0,0,0,-2,0,0,0,3,27,0,21:29,NJD,H
8477949,Alex,Tuch,BUF,2024020194,2024-11-05,0,1,1,1,0,0,0,3,24,0,15:20,OTT,H
8477949,Alex,Tuch,BUF,2024020179,2024-11-02,1,0,1,1,0,0,0,5,25,0,21:58,DET,R
8477949,Alex,Tuch,BUF,2024020169,2024-11-01,0,0,0,1,0,0,0,2,26,0,24:38,NYI,H
8477949,Alex,Tuch,BUF,2024020140,2024-10-28,0,0,0,-1,0,0,0,0,26,0,21:02,FLA,H
8477949,Alex,Tuch,BUF,2024020122,2024-10-26,0,0,0,1,0,0,0,5,26,0,20:09,DET,H
8477949,Alex,Tuch,BUF,2024020095,2024-10-22,1,1,2,2,0,0,0,3,23,0,18:08,DAL,H
8477949,Alex,Tuch,BUF,2024020085,2024-10-19,0,1,1,3,0,0,0,3,25,0,18:57,CHI,R
8477949,Alex,Tuch,BUF,2024020067,2024-10-17,0,0,0,-2,0,0,0,0,24,2,17:42,CBJ,R
8477949,Alex,Tuch,BUF,2024020057,2024-10-16,0,2,2,2,0,0,0,5,26,2,19:28,PIT,R
8477949,Alex,Tuch,BUF,2024020025,2024-10-12,1,1,2,1,0,0,0,3,28,0,20:35,FLA,H
8477949,Alex,Tuch,BUF,2024020012,2024-10-10,1,0,1,-1,0,0,0,4,27,0,18:50,LAK,H
8477949,Alex,Tuch,BUF,2024020002,2024-10-05,0,1,1,0,0,0,0,0,29,7,20:07,NJD,R
8477949,Alex,Tuch,BUF,2024020001,2024-10-04,0,0,0,-2,0,0,0,2,29,0,22:31,NJD,H
8475722,Jason,Zucker,BUF,2024020194,2024-11-05,0,1,1,1,0,1,0,1,26,0,16:10,OTT,H
8475722,Jason,Zucker,BUF,2024020179,2024-11-02,0,0,0,0,0,0,0,3,23,0,17:17,DET,R
8475722,Jason,Zucker,BUF,2024020169,2024-11-01,1,1,2,0,0,1,0,2,17,5,13:54,NYI,H
8475722,Jason,Zucker,BUF,2024020140,2024-10-28,1,0,1,0,1,1,0,2,19,0,14:04,FLA,H
8475722,Jason,Zucker,BUF,2024020122,2024-10-26,1,0,1,-1,1,1,0,2,21,0,16:43,DET,H
8475722,Jason,Zucker,BUF,2024020095,2024-10-22,0,1,1,0,0,0,0,2,18,0,16:32,DAL,H
8475722,Jason,Zucker,BUF,2024020085,2024-10-19,0,0,0,-1,0,0,0,1,20,0,15:36,CHI,R
8475722,Jason,Zucker,BUF,2024020067,2024-10-17,0,1,1,1,0,0,0,1,23,0,16:43,CBJ,R
8475722,Jason,Zucker,BUF,2024020057,2024-10-16,0,2,2,1,0,0,0,1,21,2,15:27,PIT,R
8475722,Jason,Zucker,BUF,2024020025,2024-10-12,0,1,1,1,0,0,0,0,20,2,17:58,FLA,H
8475722,Jason,Zucker,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,1,19,12,13:19,LAK,H
8475722,Jason,Zucker,BUF,2024020002,2024-10-05,0,0,0,0,0,0,0,0,19,0,14:13,NJD,R
8475722,Jason,Zucker,BUF,2024020001,2024-10-04,0,0,0,0,0,0,0,2,15,0,12:19,NJD,H
8480196,Jacob,Bryson,BUF,2024020194,2024-11-05,0,0,0,1,0,0,0,0,23,2,18:52,OTT,H
8480196,Jacob,Bryson,BUF,2024020179,2024-11-02,0,0,0,0,0,0,0,0,17,0,13:34,DET,R
8481524,Bowen,Byram,BUF,2024020194,2024-11-05,2,0,2,1,0,0,1,2,27,0,22:31,OTT,H
8481524,Bowen,Byram,BUF,2024020179,2024-11-02,0,0,0,1,0,0,0,1,30,0,24:24,DET,R
8481524,Bowen,Byram,BUF,2024020169,2024-11-01,0,2,2,1,0,0,0,3,24,2,21:49,NYI,H
8481524,Bowen,Byram,BUF,2024020140,2024-10-28,0,0,0,-2,0,0,0,1,27,0,23:50,FLA,H
8481524,Bowen,Byram,BUF,2024020122,2024-10-26,1,0,1,0,0,0,1,4,24,0,17:32,DET,H
8481524,Bowen,Byram,BUF,2024020095,2024-10-22,0,0,0,1,0,0,0,1,22,0,18:55,DAL,H
8481524,Bowen,Byram,BUF,2024020085,2024-10-19,0,0,0,1,0,0,0,1,23,0,20:27,CHI,R
8481524,Bowen,Byram,BUF,2024020067,2024-10-17,0,0,0,-1,0,0,0,0,27,0,21:24,CBJ,R
8481524,Bowen,Byram,BUF,2024020057,2024-10-16,0,2,2,1,0,0,0,0,22,0,18:51,PIT,R
8481524,Bowen,Byram,BUF,2024020025,2024-10-12,0,0,0,-1,0,0,0,1,22,0,17:32,FLA,H
8481524,Bowen,Byram,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,1,23,2,20:22,LAK,H
8481524,Bowen,Byram,BUF,2024020002,2024-10-05,0,0,0,0,0,0,0,0,29,0,21:59,NJD,R
8481524,Bowen,Byram,BUF,2024020001,2024-10-04,0,1,1,0,0,0,0,0,26,0,24:52,NJD,H
8477365,Connor,Clifton,BUF,2024020194,2024-11-05,0,0,0,0,0,0,0,0,23,0,17:56,OTT,H
8477365,Connor,Clifton,BUF,2024020169,2024-11-01,0,0,0,-2,0,0,0,2,22,0,14:07,NYI,H
8477365,Connor,Clifton,BUF,2024020140,2024-10-28,0,0,0,0,0,0,0,1,24,2,16:14,FLA,H
8477365,Connor,Clifton,BUF,2024020122,2024-10-26,0,0,0,1,0,0,0,0,27,0,20:16,DET,H
8477365,Connor,Clifton,BUF,2024020095,2024-10-22,0,0,0,1,0,0,0,0,22,2,15:42,DAL,H
8477365,Connor,Clifton,BUF,2024020085,2024-10-19,0,1,1,0,0,0,0,1,22,0,15:37,CHI,R
8477365,Connor,Clifton,BUF,2024020067,2024-10-17,0,0,0,0,0,0,0,1,17,2,11:33,CBJ,R
8477365,Connor,Clifton,BUF,2024020057,2024-10-16,0,0,0,-1,0,0,0,0,23,0,17:32,PIT,R
8477365,Connor,Clifton,BUF,2024020025,2024-10-12,0,1,1,2,0,0,0,3,20,0,17:26,FLA,H
8477365,Connor,Clifton,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,1,22,0,14:42,LAK,H
8477365,Connor,Clifton,BUF,2024020002,2024-10-05,0,0,0,0,0,0,0,1,21,0,13:26,NJD,R
8477365,Connor,Clifton,BUF,2024020001,2024-10-04,0,0,0,-1,0,0,0,1,20,0,13:39,NJD,H
8480839,Rasmus,Dahlin,BUF,2024020194,2024-11-05,0,2,2,1,0,1,0,4,30,0,22:33,OTT,H
8480839,Rasmus,Dahlin,BUF,2024020179,2024-11-02,0,0,0,0,0,0,0,4,30,0,27:33,DET,R
8480839,Rasmus,Dahlin,BUF,2024020169,2024-11-01,0,1,1,0,0,1,0,5,30,0,24:59,NYI,H
8480839,Rasmus,Dahlin,BUF,2024020140,2024-10-28,1,0,1,0,0,0,0,6,28,4,21:48,FLA,H
8480839,Rasmus,Dahlin,BUF,2024020122,2024-10-26,0,3,3,0,0,1,0,1,29,0,23:33,DET,H
8480839,Rasmus,Dahlin,BUF,2024020095,2024-10-22,0,0,0,1,0,0,0,5,28,2,23:39,DAL,H
8480839,Rasmus,Dahlin,BUF,2024020085,2024-10-19,0,0,0,1,0,0,0,0,31,0,23:51,CHI,R
8480839,Rasmus,Dahlin,BUF,2024020067,2024-10-17,0,1,1,0,0,0,0,1,30,0,26:51,CBJ,R
8480839,Rasmus,Dahlin,BUF,2024020057,2024-10-16,0,0,0,1,0,0,0,5,32,0,24:58,PIT,R
8480839,Rasmus,Dahlin,BUF,2024020025,2024-10-12,0,1,1,3,0,0,0,0,25,0,23:45,FLA,H
8480839,Rasmus,Dahlin,BUF,2024020012,2024-10-10,0,0,0,-2,0,0,0,2,28,0,22:00,LAK,H
8480839,Rasmus,Dahlin,BUF,2024020002,2024-10-05,0,0,0,-1,0,0,0,1,30,0,24:56,NJD,R
8480839,Rasmus,Dahlin,BUF,2024020001,2024-10-04,0,0,0,-1,0,0,0,2,31,2,22:48,NJD,H
8478502,Dennis,Gilbert,BUF,2024020194,2024-11-05,0,0,0,0,0,0,0,0,19,4,12:26,OTT,H
8478502,Dennis,Gilbert,BUF,2024020025,2024-10-12,0,0,0,0,0,0,0,0,8,0,4:49,FLA,H
8480035,Henri,Jokiharju,BUF,2024020179,2024-11-02,0,0,0,1,0,0,0,0,22,0,16:16,DET,R
8480035,Henri,Jokiharju,BUF,2024020169,2024-11-01,0,0,0,0,0,0,0,3,24,0,17:30,NYI,H
8480035,Henri,Jokiharju,BUF,2024020140,2024-10-28,0,0,0,0,0,0,0,3,25,2,19:18,FLA,H
8480035,Henri,Jokiharju,BUF,2024020122,2024-10-26,0,0,0,1,0,0,0,2,27,0,18:59,DET,H
8480035,Henri,Jokiharju,BUF,2024020095,2024-10-22,0,0,0,0,0,0,0,1,24,0,19:42,DAL,H
8480035,Henri,Jokiharju,BUF,2024020085,2024-10-19,0,0,0,0,0,0,0,0,28,0,17:42,CHI,R
8480035,Henri,Jokiharju,BUF,2024020067,2024-10-17,0,1,1,1,0,0,0,1,29,0,20:11,CBJ,R
8480035,Henri,Jokiharju,BUF,2024020057,2024-10-16,0,1,1,3,0,0,0,1,28,0,21:09,PIT,R
8480035,Henri,Jokiharju,BUF,2024020025,2024-10-12,1,0,1,2,0,0,1,1,21,0,14:35,FLA,H
8480035,Henri,Jokiharju,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,1,25,0,18:42,LAK,H
8480035,Henri,Jokiharju,BUF,2024020002,2024-10-05,0,0,0,-1,0,0,0,4,27,0,18:04,NJD,R
8480035,Henri,Jokiharju,BUF,2024020001,2024-10-04,0,0,0,-1,0,0,0,0,25,0,16:17,NJD,H
8482671,Owen,Power,BUF,2024020194,2024-11-05,0,0,0,1,0,0,0,0,28,0,22:39,OTT,H
8482671,Owen,Power,BUF,2024020179,2024-11-02,0,0,0,0,0,0,0,1,26,2,21:04,DET,R
8482671,Owen,Power,BUF,2024020169,2024-11-01,1,0,1,1,0,0,0,6,23,0,19:19,NYI,H
8482671,Owen,Power,BUF,2024020140,2024-10-28,0,1,1,-2,0,0,0,4,25,2,20:35,FLA,H
8482671,Owen,Power,BUF,2024020122,2024-10-26,0,1,1,0,0,0,0,2,16,0,10:37,DET,H
8482671,Owen,Power,BUF,2024020095,2024-10-22,0,3,3,1,0,0,0,1,24,0,21:16,DAL,H
8482671,Owen,Power,BUF,2024020085,2024-10-19,0,1,1,1,0,0,0,0,25,0,20:10,CHI,R
8482671,Owen,Power,BUF,2024020067,2024-10-17,1,0,1,-2,0,0,0,2,26,0,21:39,CBJ,R
8482671,Owen,Power,BUF,2024020057,2024-10-16,0,0,0,0,0,0,0,2,25,0,19:08,PIT,R
8482671,Owen,Power,BUF,2024020025,2024-10-12,0,0,0,1,0,0,0,0,28,0,23:14,FLA,H
8482671,Owen,Power,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,2,29,0,23:58,LAK,H
8482671,Owen,Power,BUF,2024020002,2024-10-05,0,0,0,1,0,0,0,2,28,0,24:42,NJD,R
8482671,Owen,Power,BUF,2024020001,2024-10-04,1,0,1,-1,0,0,0,3,27,0,23:27,NJD,H
8480807,Mattias,Samuelsson,BUF,2024020179,2024-11-02,0,0,0,0,0,0,0,1,21,0,13:54,DET,R
8480807,Mattias,Samuelsson,BUF,2024020169,2024-11-01,0,0,0,-2,0,0,0,1,22,0,16:15,NYI,H
8480807,Mattias,Samuelsson,BUF,2024020140,2024-10-28,0,0,0,0,0,0,0,1,25,0,15:33,FLA,H
8480807,Mattias,Samuelsson,BUF,2024020122,2024-10-26,0,0,0,1,0,0,0,4,27,0,22:29,DET,H
8480807,Mattias,Samuelsson,BUF,2024020095,2024-10-22,0,0,0,0,0,0,0,0,24,0,18:55,DAL,H
8480807,Mattias,Samuelsson,BUF,2024020085,2024-10-19,0,0,0,1,0,0,0,0,20,0,15:48,CHI,R
8480807,Mattias,Samuelsson,BUF,2024020067,2024-10-17,0,0,0,-1,0,0,0,1,17,0,13:56,CBJ,R
8480807,Mattias,Samuelsson,BUF,2024020057,2024-10-16,0,0,0,-1,0,0,0,1,25,0,20:27,PIT,R
8480807,Mattias,Samuelsson,BUF,2024020025,2024-10-12,1,0,1,1,0,0,0,4,23,0,17:24,FLA,H
8480807,Mattias,Samuelsson,BUF,2024020012,2024-10-10,0,0,0,0,0,0,0,0,24,2,16:26,LAK,H
8480807,Mattias,Samuelsson,BUF,2024020002,2024-10-05,0,0,0,-1,0,0,0,0,21,0,15:29,NJD,R
8480807,Mattias,Samuelsson,BUF,2024020001,2024-10-04,0,0,0,-1,0,0,0,2,24,0,15:46,NJD,H
8478427,Sebastian,Aho,CAR,2024020197,2024-11-05,0,1,1,0,0,0,0,1,19,0,18:02,PHI,H
8478427,Sebastian,Aho,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,7,24,0,19:43,WSH,H
8478427,Sebastian,Aho,CAR,2024020165,2024-10-31,0,1,1,0,0,0,0,2,22,0,18:03,BOS,H
8478427,Sebastian,Aho,CAR,2024020146,2024-10-28,1,0,1,1,0,0,1,2,23,0,19:46,VAN,R
8478427,Sebastian,Aho,CAR,2024020135,2024-10-26,0,0,0,0,0,0,0,3,23,2,22:37,SEA,R
8478427,Sebastian,Aho,CAR,2024020114,2024-10-24,0,1,1,0,0,1,0,3,24,0,18:40,CGY,R
8478427,Sebastian,Aho,CAR,2024020103,2024-10-22,1,1,2,0,0,1,1,9,27,0,22:49,EDM,R
8478427,Sebastian,Aho,CAR,2024020084,2024-10-19,0,2,2,0,0,1,0,3,24,2,20:19,STL,R
8478427,Sebastian,Aho,CAR,2024020072,2024-10-18,0,1,1,0,0,1,0,2,21,0,20:16,PIT,R
8478427,Sebastian,Aho,CAR,2024020050,2024-10-15,1,0,1,0,0,0,0,3,24,0,18:40,NJD,H
8478427,Sebastian,Aho,CAR,2024020020,2024-10-11,0,0,0,-2,0,0,0,2,22,2,19:18,TBL,H
8482809,Jackson,Blake,CAR,2024020197,2024-11-05,1,0,1,1,0,0,0,1,15,0,10:52,PHI,H
8482809,Jackson,Blake,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,1,17,0,11:45,WSH,H
8482809,Jackson,Blake,CAR,2024020165,2024-10-31,1,0,1,2,0,0,1,1,18,0,12:00,BOS,H
8482809,Jackson,Blake,CAR,2024020146,2024-10-28,0,1,1,1,0,0,0,1,14,0,11:24,VAN,R
8482809,Jackson,Blake,CAR,2024020135,2024-10-26,0,1,1,0,0,0,0,0,17,0,11:43,SEA,R
8482809,Jackson,Blake,CAR,2024020114,2024-10-24,0,0,0,-2,0,0,0,1,14,0,8:33,CGY,R
8482809,Jackson,Blake,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,1,11,0,9:44,EDM,R
8482809,Jackson,Blake,CAR,2024020084,2024-10-19,0,0,0,-2,0,0,0,5,15,0,12:53,STL,R
8482809,Jackson,Blake,CAR,2024020072,2024-10-18,1,0,1,1,0,0,0,3,14,4,9:48,PIT,R
8482809,Jackson,Blake,CAR,2024020050,2024-10-15,1,0,1,1,0,0,1,3,14,2,10:08,NJD,H
8482809,Jackson,Blake,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,1,16,0,10:57,TBL,H
8477478,William,Carrier,CAR,2024020197,2024-11-05,0,0,0,1,0,0,0,1,14,2,9:55,PHI,H
8477478,William,Carrier,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,1,18,0,11:04,WSH,H
8477478,William,Carrier,CAR,2024020165,2024-10-31,0,1,1,2,0,0,0,2,20,0,12:36,BOS,H
8477478,William,Carrier,CAR,2024020146,2024-10-28,1,0,1,1,0,0,0,2,13,0,9:28,VAN,R
8477478,William,Carrier,CAR,2024020135,2024-10-26,0,0,0,0,0,0,0,1,18,0,12:14,SEA,R
8477478,William,Carrier,CAR,2024020114,2024-10-24,0,0,0,-2,0,0,0,2,16,0,9:41,CGY,R
8477478,William,Carrier,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,0,15,0,9:59,EDM,R
8477478,William,Carrier,CAR,2024020084,2024-10-19,0,0,0,0,0,0,0,0,13,0,8:37,STL,R
8477478,William,Carrier,CAR,2024020072,2024-10-18,0,0,0,0,0,0,0,2,21,2,13:57,PIT,R
8477478,William,Carrier,CAR,2024020050,2024-10-15,0,0,0,0,0,0,0,1,21,0,15:22,NJD,H
8477478,William,Carrier,CAR,2024020020,2024-10-11,0,1,1,1,0,0,0,1,18,0,11:23,TBL,H
8480835,Jack,Drury,CAR,2024020197,2024-11-05,0,1,1,1,0,0,0,0,16,0,11:26,PHI,H
8480835,Jack,Drury,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,0,19,0,12:48,WSH,H
8480835,Jack,Drury,CAR,2024020165,2024-10-31,0,0,0,2,0,0,0,1,21,0,14:32,BOS,H
8480835,Jack,Drury,CAR,2024020146,2024-10-28,0,1,1,1,0,0,0,2,17,0,12:25,VAN,R
8480835,Jack,Drury,CAR,2024020135,2024-10-26,1,0,1,0,0,0,1,5,17,0,11:03,SEA,R
8480835,Jack,Drury,CAR,2024020114,2024-10-24,0,0,0,-1,0,0,0,1,14,0,10:00,CGY,R
8480835,Jack,Drury,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,0,14,2,10:50,EDM,R
8480835,Jack,Drury,CAR,2024020084,2024-10-19,0,1,1,0,0,0,0,0,18,0,14:08,STL,R
8480835,Jack,Drury,CAR,2024020072,2024-10-18,0,0,0,0,0,0,0,1,19,0,14:25,PIT,R
8480835,Jack,Drury,CAR,2024020050,2024-10-15,0,0,0,2,0,0,0,2,17,0,12:00,NJD,H
8480835,Jack,Drury,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,0,14,0,9:59,TBL,H
8482093,Seth,Jarvis,CAR,2024020197,2024-11-05,1,0,1,2,0,0,0,4,23,0,19:22,PHI,H
8482093,Seth,Jarvis,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,4,20,0,17:34,WSH,H
8482093,Seth,Jarvis,CAR,2024020165,2024-10-31,0,2,2,0,0,2,0,3,24,2,18:08,BOS,H
8482093,Seth,Jarvis,CAR,2024020146,2024-10-28,0,0,0,-1,0,0,0,5,21,0,18:28,VAN,R
8482093,Seth,Jarvis,CAR,2024020135,2024-10-26,1,1,2,2,0,1,0,2,19,0,17:51,SEA,R
8482093,Seth,Jarvis,CAR,2024020114,2024-10-24,1,0,1,0,1,1,0,2,25,0,19:55,CGY,R
8482093,Seth,Jarvis,CAR,2024020103,2024-10-22,0,0,0,-1,0,0,0,2,25,2,19:48,EDM,R
8482093,Seth,Jarvis,CAR,2024020084,2024-10-19,0,1,1,0,0,0,0,5,25,0,21:03,STL,R
8482093,Seth,Jarvis,CAR,2024020072,2024-10-18,0,1,1,0,0,1,0,2,20,0,19:06,PIT,R
8482093,Seth,Jarvis,CAR,2024020050,2024-10-15,1,0,1,1,0,0,0,2,23,0,17:08,NJD,H
8482093,Seth,Jarvis,CAR,2024020020,2024-10-11,0,0,0,-2,0,0,0,2,25,2,21:06,TBL,H
8480829,Jesperi,Kotkaniemi,CAR,2024020197,2024-11-05,0,0,0,0,0,0,0,4,16,0,12:53,PHI,H
8480829,Jesperi,Kotkaniemi,CAR,2024020188,2024-11-03,0,1,1,3,0,0,0,3,16,0,12:48,WSH,H
8480829,Jesperi,Kotkaniemi,CAR,2024020165,2024-10-31,1,0,1,1,0,0,0,1,19,4,13:31,BOS,H
8480829,Jesperi,Kotkaniemi,CAR,2024020146,2024-10-28,0,1,1,0,0,0,0,2,20,2,16:09,VAN,R
8480829,Jesperi,Kotkaniemi,CAR,2024020135,2024-10-26,0,0,0,0,0,0,0,3,18,2,15:40,SEA,R
8480829,Jesperi,Kotkaniemi,CAR,2024020114,2024-10-24,0,1,1,2,0,0,0,3,22,2,14:31,CGY,R
8480829,Jesperi,Kotkaniemi,CAR,2024020103,2024-10-22,0,1,1,1,0,0,0,1,17,0,13:54,EDM,R
8480829,Jesperi,Kotkaniemi,CAR,2024020084,2024-10-19,0,0,0,-2,0,0,0,0,16,0,14:07,STL,R
8480829,Jesperi,Kotkaniemi,CAR,2024020072,2024-10-18,0,2,2,1,0,0,0,3,15,0,14:14,PIT,R
8480829,Jesperi,Kotkaniemi,CAR,2024020050,2024-10-15,0,1,1,1,0,0,0,2,16,0,12:45,NJD,H
8480829,Jesperi,Kotkaniemi,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,0,21,0,17:22,TBL,H
8476921,Jordan,Martinook,CAR,2024020197,2024-11-05,1,0,1,2,0,0,0,5,23,0,17:26,PHI,H
8476921,Jordan,Martinook,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,2,22,0,15:31,WSH,H
8476921,Jordan,Martinook,CAR,2024020165,2024-10-31,0,1,1,1,0,0,0,1,22,0,14:42,BOS,H
8476921,Jordan,Martinook,CAR,2024020146,2024-10-28,0,0,0,-1,0,0,0,0,21,0,15:09,VAN,R
8476921,Jordan,Martinook,CAR,2024020135,2024-10-26,0,1,1,2,0,0,0,3,19,0,13:24,SEA,R
8476921,Jordan,Martinook,CAR,2024020114,2024-10-24,0,0,0,0,0,0,0,0,25,0,17:18,CGY,R
8476921,Jordan,Martinook,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,2,21,0,17:34,EDM,R
8476921,Jordan,Martinook,CAR,2024020084,2024-10-19,0,0,0,0,0,0,0,3,20,0,13:07,STL,R
8476921,Jordan,Martinook,CAR,2024020072,2024-10-18,0,0,0,0,0,0,0,2,21,0,17:06,PIT,R
8476921,Jordan,Martinook,CAR,2024020050,2024-10-15,0,1,1,0,0,0,0,1,24,2,16:43,NJD,H
8476921,Jordan,Martinook,CAR,2024020020,2024-10-11,0,0,0,1,0,0,0,0,20,0,12:17,TBL,H
8480039,Martin,Necas,CAR,2024020197,2024-11-05,1,1,2,0,0,0,1,5,19,0,16:47,PHI,H
8480039,Martin,Necas,CAR,2024020188,2024-11-03,1,2,3,3,0,0,0,3,19,2,17:27,WSH,H
8480039,Martin,Necas,CAR,2024020165,2024-10-31,1,3,4,2,1,3,0,2,21,0,19:00,BOS,H
8480039,Martin,Necas,CAR,2024020146,2024-10-28,1,1,2,1,0,0,0,1,21,0,17:18,VAN,R
8480039,Martin,Necas,CAR,2024020135,2024-10-26,0,1,1,0,0,1,0,1,20,0,19:32,SEA,R
8480039,Martin,Necas,CAR,2024020114,2024-10-24,1,1,2,2,0,1,1,6,26,0,18:29,CGY,R
8480039,Martin,Necas,CAR,2024020103,2024-10-22,1,2,3,2,0,1,0,3,22,0,19:50,EDM,R
8480039,Martin,Necas,CAR,2024020084,2024-10-19,0,0,0,-2,0,0,0,3,18,0,17:23,STL,R
8480039,Martin,Necas,CAR,2024020072,2024-10-18,1,1,2,0,1,2,1,2,16,0,15:48,PIT,R
8480039,Martin,Necas,CAR,2024020050,2024-10-15,0,1,1,1,0,0,0,0,16,0,15:08,NJD,H
8480039,Martin,Necas,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,0,21,0,18:49,TBL,H
8480762,Eric,Robinson,CAR,2024020197,2024-11-05,1,0,1,0,0,0,0,1,17,0,13:47,PHI,H
8480762,Eric,Robinson,CAR,2024020188,2024-11-03,0,1,1,3,0,0,0,2,14,0,11:47,WSH,H
8480762,Eric,Robinson,CAR,2024020165,2024-10-31,0,0,0,1,0,0,0,0,19,0,13:37,BOS,H
8480762,Eric,Robinson,CAR,2024020146,2024-10-28,0,1,1,0,0,0,0,1,18,0,12:25,VAN,R
8480762,Eric,Robinson,CAR,2024020135,2024-10-26,0,0,0,0,0,0,0,0,13,0,11:51,SEA,R
8480762,Eric,Robinson,CAR,2024020114,2024-10-24,1,0,1,2,0,0,0,4,22,0,13:47,CGY,R
8480762,Eric,Robinson,CAR,2024020103,2024-10-22,0,1,1,1,0,0,0,2,12,2,9:46,EDM,R
8480762,Eric,Robinson,CAR,2024020084,2024-10-19,0,0,0,0,0,0,0,0,15,0,10:58,STL,R
8480762,Eric,Robinson,CAR,2024020072,2024-10-18,0,1,1,1,0,0,0,2,13,2,9:36,PIT,R
8480762,Eric,Robinson,CAR,2024020050,2024-10-15,0,0,0,1,0,0,0,2,14,0,11:32,NJD,H
8480762,Eric,Robinson,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,0,13,0,9:43,TBL,H
8478458,Jack,Roslovic,CAR,2024020197,2024-11-05,1,0,1,0,0,0,0,3,17,0,13:02,PHI,H
8478458,Jack,Roslovic,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,3,19,2,13:33,WSH,H
8478458,Jack,Roslovic,CAR,2024020165,2024-10-31,2,0,2,1,0,0,0,6,18,0,11:50,BOS,H
8478458,Jack,Roslovic,CAR,2024020146,2024-10-28,1,0,1,0,0,0,0,3,19,0,15:02,VAN,R
8478458,Jack,Roslovic,CAR,2024020135,2024-10-26,0,0,0,0,0,0,0,1,20,0,15:58,SEA,R
8478458,Jack,Roslovic,CAR,2024020114,2024-10-24,1,0,1,1,0,0,0,4,18,0,12:50,CGY,R
8478458,Jack,Roslovic,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,2,16,0,13:54,EDM,R
8478458,Jack,Roslovic,CAR,2024020084,2024-10-19,1,0,1,0,0,0,0,2,15,0,11:45,STL,R
8478458,Jack,Roslovic,CAR,2024020072,2024-10-18,1,0,1,0,0,0,0,4,15,0,12:27,PIT,R
8478458,Jack,Roslovic,CAR,2024020050,2024-10-15,0,0,0,1,0,0,0,1,16,0,12:46,NJD,H
8478458,Jack,Roslovic,CAR,2024020020,2024-10-11,0,0,0,0,0,0,0,1,19,0,15:42,TBL,H
8473533,Jordan,Staal,CAR,2024020197,2024-11-05,0,0,0,2,0,0,0,1,22,2,16:57,PHI,H
8473533,Jordan,Staal,CAR,2024020188,2024-11-03,0,0,0,0,0,0,0,2,23,0,16:02,WSH,H
8473533,Jordan,Staal,CAR,2024020165,2024-10-31,0,0,0,1,0,0,0,1,23,0,14:19,BOS,H
8473533,Jordan,Staal,CAR,2024020146,2024-10-28,0,0,0,-1,0,0,0,0,22,0,15:54,VAN,R
8473533,Jordan,Staal,CAR,2024020135,2024-10-26,0,0,0,2,0,0,0,1,19,0,12:57,SEA,R
8473533,Jordan,Staal,CAR,2024020114,2024-10-24,0,0,0,0,0,0,0,0,25,0,15:54,CGY,R
8473533,Jordan,Staal,CAR,2024020103,2024-10-22,0,0,0,0,0,0,0,0,23,0,17:53,EDM,R
8473533,Jordan,Staal,CAR,2024020084,2024-10-19,0,0,0,0,0,0,0,2,22,0,12:22,STL,R
8473533,Jordan,Staal,CAR,2024020072,2024-10-18,0,0,0,0,0,0,0,0,20,0,13:41,PIT,R
